index,dataset,prompt,iou,dice,precision,recall,gt_coverage
116,cracks,segment crack,0.392086,0.563307,0.828666,0.426675,15.15
240,cracks,segment crack,0.392573,0.563810,0.749805,0.451749,2.08
180,cracks,segment crack,0.395687,0.567014,0.395924,0.998492,2.27
199,cracks,segment crack,0.395752,0.567081,0.433194,0.820748,3.92
105,drywall,segment taping area,0.397894,0.569277,0.456568,0.755873,1.54
141,cracks,segment crack,0.398101,0.569488,0.399048,0.994073,1.24
123,drywall,segment taping area,0.407372,0.578912,0.421041,0.926190,1.03
201,cracks,segment crack,0.408184,0.579731,0.408545,0.997837,2.26
182,cracks,segment crack,0.409025,0.580579,0.436245,0.867644,1.03
87,cracks,segment crack,0.411738,0.583306,0.991393,0.413215,7.49
370,cracks,segment crack,0.415379,0.586950,0.435577,0.899574,0.86
348,cracks,segment crack,0.420979,0.592519,0.752055,0.488824,3.75
300,cracks,segment crack,0.422802,0.594323,0.645840,0.550418,1.81
228,cracks,segment crack,0.424334,0.595835,0.477589,0.791902,1.43
78,cracks,segment crack,0.425267,0.596754,0.992185,0.426696,5.38
73,cracks,segment crack,0.429310,0.600723,0.429310,1.000000,0.87
54,cracks,segment crack,0.429698,0.601103,0.701033,0.526108,1.54
89,drywall,segment taping area,0.431871,0.603226,0.448010,0.923006,7.63
200,cracks,segment crack,0.433066,0.604391,0.513371,0.734642,9.88
98,drywall,segment taping area,0.434591,0.605874,0.437418,0.985346,2.63
212,cracks,segment crack,0.436051,0.607292,0.442275,0.968736,0.53
287,cracks,segment crack,0.439020,0.610165,0.442281,0.983482,0.55
295,cracks,segment crack,0.439500,0.610629,0.988553,0.441749,11.88
270,cracks,segment crack,0.445248,0.616154,0.452155,0.966829,2.75
245,drywall,segment taping area,0.452367,0.622938,0.461929,0.956242,2.62
391,cracks,segment crack,0.454636,0.625085,0.543217,0.736010,1.98
238,cracks,segment crack,0.457363,0.627658,0.537700,0.753766,1.86
183,cracks,segment crack,0.458217,0.628462,0.484141,0.895368,4.25
311,cracks,segment crack,0.460058,0.630192,0.962407,0.468477,3.78
274,drywall,segment taping area,0.467473,0.637113,0.467725,0.998849,1.91
316,cracks,segment crack,0.475414,0.644449,0.749362,0.565304,3.68
150,cracks,segment crack,0.479418,0.648117,0.823277,0.534415,2.11
390,cracks,segment crack,0.480193,0.648825,0.817372,0.537905,3.21
79,cracks,segment crack,0.480703,0.649290,0.575291,0.745136,1.00
264,cracks,segment crack,0.484660,0.652890,0.549552,0.804092,3.52
22,cracks,segment crack,0.492700,0.660146,0.981212,0.497393,13.48
138,cracks,segment crack,0.494325,0.661603,0.623361,0.704844,11.86
177,cracks,segment crack,0.500260,0.666897,0.966105,0.509197,2.31
17,cracks,segment crack,0.500849,0.667421,0.502935,0.991785,0.65
178,cracks,segment crack,0.502024,0.668464,0.511604,0.964043,1.00
59,cracks,segment crack,0.503346,0.669634,0.509834,0.975340,1.15
297,cracks,segment crack,0.503872,0.670099,0.765351,0.595933,1.57
172,cracks,segment crack,0.504552,0.670701,0.693470,0.649379,2.10
284,cracks,segment crack,0.506391,0.672323,0.696187,0.650041,1.49
281,cracks,segment crack,0.512425,0.677620,1.000000,0.512425,3.99
58,cracks,segment crack,0.516969,0.681581,0.969180,0.525610,6.81
362,cracks,segment crack,0.517072,0.681671,0.999859,0.517110,3.34
145,cracks,segment crack,0.521132,0.685190,0.528024,0.975569,1.30
198,cracks,segment crack,0.524565,0.688151,0.526445,0.993238,4.48
36,cracks,segment crack,0.525151,0.688654,0.830022,0.588434,10.14
329,cracks,segment crack,0.533965,0.696190,0.817924,0.605997,11.50
134,cracks,segment crack,0.534033,0.696247,0.609303,0.812134,0.92
179,cracks,segment crack,0.534941,0.697019,0.796678,0.619520,3.84
149,drywall,segment taping area,0.535073,0.697131,0.693315,0.700988,2.47
306,cracks,segment crack,0.535437,0.697439,0.846765,0.592885,3.86
9,cracks,segment crack,0.536222,0.698105,0.547509,0.962978,1.17
365,cracks,segment crack,0.538740,0.700236,0.889353,0.577444,5.40
230,cracks,segment crack,0.540757,0.701936,0.737746,0.669443,2.49
298,cracks,segment crack,0.546001,0.706340,0.994041,0.547794,4.09
109,cracks,segment crack,0.547454,0.707555,0.578814,0.909947,1.53
304,cracks,segment crack,0.549765,0.709482,0.553250,0.988671,1.19
327,cracks,segment crack,0.551150,0.710634,0.721493,0.700098,12.50
43,cracks,segment crack,0.552395,0.711668,0.667703,0.761830,1.24
330,cracks,segment crack,0.560687,0.718513,0.998746,0.561082,1.73
139,cracks,segment crack,0.560916,0.718701,0.585641,0.930001,4.91
67,cracks,segment crack,0.561142,0.718886,0.986077,0.565623,4.16
117,cracks,segment crack,0.562510,0.720008,0.565664,0.990183,0.90
205,cracks,segment crack,0.566793,0.723507,0.568884,0.993557,5.08
84,drywall,segment taping area,0.567190,0.723831,0.600830,0.910156,8.08
210,drywall,segment taping area,0.570531,0.726546,0.618847,0.879629,45.78
349,cracks,segment crack,0.572470,0.728115,0.862781,0.629812,5.54
239,cracks,segment crack,0.574435,0.729703,0.803564,0.668276,1.47
81,cracks,segment crack,0.574908,0.730084,0.586438,0.966930,1.61
394,cracks,segment crack,0.577223,0.731949,0.854284,0.640262,3.70
373,cracks,segment crack,0.580033,0.734204,0.780837,0.692827,3.44
257,cracks,segment crack,0.581137,0.735088,0.854381,0.645026,4.60
38,drywall,segment taping area,0.582692,0.736330,0.596057,0.962945,4.65
250,drywall,segment taping area,0.585820,0.738823,0.931937,0.612005,4.19
140,cracks,segment crack,0.587647,0.740274,0.937841,0.611462,9.19
379,drywall,segment taping area,0.588871,0.741244,0.590992,0.993943,28.62
338,drywall,segment taping area,0.589267,0.741559,0.605025,0.957673,1.91
248,drywall,segment taping area,0.589988,0.742129,0.905590,0.628656,9.53
185,cracks,segment crack,0.590235,0.742324,0.650706,0.863968,1.24
313,cracks,segment crack,0.591185,0.743075,0.645553,0.875305,4.40
364,cracks,segment crack,0.593573,0.744959,0.828416,0.676778,3.53
275,cracks,segment crack,0.595467,0.746449,0.965085,0.608578,4.69
7,cracks,segment crack,0.595877,0.746771,0.598030,0.993996,1.79
193,cracks,segment crack,0.597063,0.747701,0.814777,0.690829,4.27
39,cracks,segment crack,0.597186,0.747798,0.619050,0.944161,3.16
388,cracks,segment crack,0.598915,0.749152,0.999296,0.599168,4.05
44,cracks,segment crack,0.599504,0.749612,0.663719,0.861042,5.89
53,cracks,segment crack,0.601410,0.751100,0.616810,0.960140,4.12
15,drywall,segment taping area,0.602075,0.751619,0.628564,0.934585,2.47
292,cracks,segment crack,0.604582,0.753569,0.637630,0.921041,2.69
34,cracks,segment crack,0.605499,0.754282,0.614076,0.977453,2.43
48,cracks,segment crack,0.608523,0.756623,0.635659,0.934447,6.45
312,drywall,segment taping area,0.610128,0.757863,0.621219,0.971570,10.30
137,cracks,segment crack,0.610611,0.758236,0.776836,0.740505,2.42
289,cracks,segment crack,0.614092,0.760913,0.739442,0.783669,4.31
315,cracks,segment crack,0.615885,0.762288,0.725184,0.803394,2.88
154,cracks,segment crack,0.616560,0.762805,0.714483,0.818138,3.55
159,cracks,segment crack,0.616568,0.762811,0.622302,0.985276,1.76
381,cracks,segment crack,0.617734,0.763703,0.906343,0.659855,1.24
244,cracks,segment crack,0.620100,0.765508,0.675073,0.883922,0.96
276,cracks,segment crack,0.620836,0.766069,0.882709,0.676657,8.21
162,cracks,segment crack,0.622200,0.767106,0.985081,0.628118,5.24
302,drywall,segment taping area,0.622969,0.767691,0.677794,0.885079,32.69
378,cracks,segment crack,0.623646,0.768205,0.847262,0.702642,1.94
164,cracks,segment crack,0.624582,0.768914,0.741283,0.798686,2.23
168,drywall,segment taping area,0.624962,0.769202,0.698470,0.855873,1.76
234,cracks,segment crack,0.629492,0.772624,0.966703,0.643443,5.98
268,drywall,segment taping area,0.629665,0.772754,0.664908,0.922356,8.11
345,drywall,segment taping area,0.630229,0.773179,0.681659,0.893084,3.46
374,cracks,segment crack,0.634281,0.776220,0.997095,0.635455,10.29
376,cracks,segment crack,0.634951,0.776722,0.641325,0.984587,7.11
46,cracks,segment crack,0.635304,0.776986,0.710754,0.856829,1.34
358,cracks,segment crack,0.635480,0.777117,0.643855,0.979940,8.29
95,cracks,segment crack,0.639256,0.779934,0.944826,0.664045,3.54
282,cracks,segment crack,0.640248,0.780672,0.722168,0.849491,1.49
206,cracks,segment crack,0.642704,0.782495,0.990813,0.646557,5.21
191,cracks,segment crack,0.643175,0.782844,0.660003,0.961869,1.25
24,cracks,segment crack,0.645094,0.784264,0.667773,0.949986,6.00
318,drywall,segment taping area,0.647958,0.786377,0.654285,0.985296,4.67
153,drywall,segment taping area,0.648229,0.786576,0.760973,0.813963,4.05
310,cracks,segment crack,0.651593,0.789048,0.917436,0.692182,30.28
357,cracks,segment crack,0.651786,0.789189,0.690130,0.921452,5.36
213,cracks,segment crack,0.655256,0.791728,0.928923,0.689843,4.21
326,drywall,segment taping area,0.655632,0.792002,0.710862,0.894052,3.32
342,cracks,segment crack,0.656451,0.792600,0.676942,0.955923,4.89
13,drywall,segment taping area,0.656871,0.792906,0.996019,0.658601,54.53
163,cracks,segment crack,0.657611,0.793444,0.895313,0.712389,10.46
251,cracks,segment crack,0.659743,0.794994,0.700424,0.919088,2.15
133,drywall,segment taping area,0.660555,0.795583,0.714469,0.897474,3.48
399,cracks,segment crack,0.662499,0.796992,0.690133,0.943004,8.53
398,drywall,segment taping area,0.664934,0.798751,0.688745,0.950576,1.31
186,cracks,segment crack,0.665405,0.799091,0.747929,0.857766,4.70
49,cracks,segment crack,0.665604,0.799235,0.759576,0.843263,9.98
307,drywall,segment taping area,0.669269,0.801871,0.761307,0.847001,3.46
20,cracks,segment crack,0.669701,0.802181,0.924050,0.708712,7.17
266,cracks,segment crack,0.672462,0.804158,0.838484,0.772532,5.34
148,cracks,segment crack,0.673536,0.804926,0.745944,0.874036,25.63
25,cracks,segment crack,0.675095,0.806038,0.976141,0.686422,8.31
314,cracks,segment crack,0.676224,0.806842,0.709914,0.934424,11.42
114,cracks,segment crack,0.682447,0.811255,0.743399,0.892743,3.60
262,cracks,segment crack,0.686154,0.813869,0.699642,0.972673,1.91
33,cracks,segment crack,0.688040,0.815194,0.720554,0.938453,4.17
187,cracks,segment crack,0.688587,0.815578,0.739876,0.908536,5.04
27,cracks,segment crack,0.691207,0.817413,0.888864,0.756594,10.21
401,drywall,segment taping area,0.692020,0.817981,0.990103,0.696840,64.14
380,cracks,segment crack,0.692039,0.817994,0.700627,0.982597,2.81
152,cracks,segment crack,0.692317,0.818188,0.712063,0.961487,1.46
285,cracks,segment crack,0.693324,0.818891,0.710131,0.966991,3.67
47,drywall,segment taping area,0.693465,0.818989,0.693465,1.000000,7.79
350,drywall,segment taping area,0.693621,0.819098,0.966330,0.710800,4.70
272,drywall,segment taping area,0.694128,0.819452,0.992716,0.697682,10.11
130,drywall,segment taping area,0.695429,0.820358,0.696434,0.997929,2.12
286,cracks,segment crack,0.695640,0.820504,0.766626,0.882529,1.39
85,cracks,segment crack,0.696008,0.820761,0.797802,0.845079,2.31
181,drywall,segment taping area,0.696162,0.820867,0.944338,0.725950,5.47
217,drywall,segment taping area,0.696671,0.821221,0.839715,0.803525,11.41
371,drywall,segment taping area,0.697041,0.821478,0.943559,0.727368,3.48
4,cracks,segment crack,0.697930,0.822095,0.747906,0.912623,12.64
393,drywall,segment taping area,0.697977,0.822127,0.835565,0.809115,2.56
161,drywall,segment taping area,0.700931,0.824174,0.853386,0.796894,11.41
82,drywall,segment taping area,0.704135,0.826384,0.716574,0.975940,11.29
402,cracks,segment crack,0.706821,0.828231,0.838412,0.818294,5.52
271,cracks,segment crack,0.706889,0.828278,0.737734,0.944156,6.68
61,cracks,segment crack,0.711978,0.831760,0.808084,0.856867,2.40
209,cracks,segment crack,0.712025,0.831793,0.933715,0.749932,8.13
69,cracks,segment crack,0.712791,0.832315,0.834275,0.830364,2.60
28,cracks,segment crack,0.713007,0.832463,0.898541,0.775437,9.31
126,cracks,segment crack,0.714864,0.833727,0.915320,0.765490,5.35
360,drywall,segment taping area,0.715406,0.834095,0.716910,0.997076,6.34
8,drywall,segment taping area,0.717556,0.835555,0.938121,0.753206,10.87
103,drywall,segment taping area,0.719162,0.836642,0.721579,0.995362,6.79
104,drywall,segment taping area,0.719933,0.837164,0.836416,0.837914,4.77
188,drywall,segment taping area,0.722072,0.838608,0.882249,0.799082,4.57
267,drywall,segment taping area,0.722320,0.838775,0.798817,0.882942,2.39
265,cracks,segment crack,0.722323,0.838778,0.750963,0.949848,4.51
203,cracks,segment crack,0.725013,0.840589,0.888211,0.797814,13.98
30,cracks,segment crack,0.730220,0.844078,0.890072,0.802604,2.57
229,cracks,segment crack,0.731571,0.844979,0.828494,0.862134,2.84
190,drywall,segment taping area,0.731930,0.845219,0.890965,0.803941,8.92
136,cracks,segment crack,0.733771,0.846445,0.870488,0.823695,9.17
80,drywall,segment taping area,0.736788,0.848449,0.737691,0.998342,28.57
144,drywall,segment taping area,0.737116,0.848666,0.813307,0.887240,13.95
296,cracks,segment crack,0.737524,0.848937,0.905556,0.798981,5.08
68,drywall,segment taping area,0.738687,0.849706,0.744971,0.988710,11.20
196,cracks,segment crack,0.740499,0.850904,0.873328,0.829603,18.33
110,drywall,segment taping area,0.741286,0.851423,0.857077,0.845844,12.31
125,drywall,segment taping area,0.741333,0.851455,0.743167,0.996682,7.80
215,cracks,segment crack,0.743398,0.852815,0.753448,0.982373,2.05
249,drywall,segment taping area,0.743698,0.853012,0.898449,0.811950,4.77
147,cracks,segment crack,0.743969,0.853191,0.788415,0.929562,3.87
226,drywall,segment taping area,0.749468,0.856795,0.760463,0.981073,28.48
269,drywall,segment taping area,0.750205,0.857277,0.786496,0.942056,19.70
263,cracks,segment crack,0.750961,0.857770,0.766358,0.973943,5.14
290,cracks,segment crack,0.752331,0.858663,0.756158,0.993318,6.25
167,drywall,segment taping area,0.752711,0.858910,0.961958,0.775804,9.26
352,cracks,segment crack,0.753036,0.859122,0.823978,0.897397,5.79
74,cracks,segment crack,0.755457,0.860696,0.808668,0.919878,10.82
118,drywall,segment taping area,0.755712,0.860861,0.784499,0.953692,23.57
184,drywall,segment taping area,0.756064,0.861089,0.756960,0.998437,4.69
246,drywall,segment taping area,0.756906,0.861635,0.774411,0.971002,8.60
324,drywall,segment taping area,0.757272,0.861872,0.770280,0.978186,7.02
171,drywall,segment taping area,0.759618,0.863390,0.775885,0.973142,5.07
75,drywall,segment taping area,0.763254,0.865734,0.836114,0.897528,1.76
55,drywall,segment taping area,0.763627,0.865974,0.787094,0.962424,23.57
26,drywall,segment taping area,0.763872,0.866131,0.982263,0.774555,54.53
277,drywall,segment taping area,0.765314,0.867057,0.982300,0.776015,5.57
320,drywall,segment taping area,0.765385,0.867103,0.949302,0.798004,13.82
3,drywall,segment taping area,0.768875,0.869338,0.780639,0.980777,6.41
92,cracks,segment crack,0.769733,0.869886,0.907822,0.834994,9.58
129,drywall,segment taping area,0.770085,0.870111,0.985152,0.779128,58.88
62,cracks,segment crack,0.770864,0.870608,0.924006,0.823044,10.12
176,drywall,segment taping area,0.771462,0.870989,0.806613,0.946532,28.62
389,drywall,segment taping area,0.776570,0.874235,0.843030,0.907839,3.23
146,drywall,segment taping area,0.776841,0.874407,0.882471,0.866489,3.48
278,drywall,segment taping area,0.777707,0.874955,0.845067,0.907035,3.93
97,drywall,segment taping area,0.778800,0.875646,0.965350,0.801197,4.00
332,cracks,segment crack,0.778930,0.875728,0.868321,0.883263,7.17
225,drywall,segment taping area,0.779134,0.875858,0.943201,0.817490,4.75
77,drywall,segment taping area,0.779582,0.876141,0.786806,0.988360,10.89
258,cracks,segment crack,0.779683,0.876204,0.853097,0.900598,2.61
142,drywall,segment taping area,0.780364,0.876634,0.823317,0.937336,5.94
219,drywall,segment taping area,0.781266,0.877203,0.800421,0.970280,16.28
375,cracks,segment crack,0.781822,0.877553,0.825580,0.936510,6.15
259,drywall,segment taping area,0.783009,0.878301,0.840071,0.920176,16.35
51,drywall,segment taping area,0.784044,0.878951,0.787826,0.993914,30.85
343,drywall,segment taping area,0.784951,0.879521,0.998715,0.785744,8.21
45,cracks,segment crack,0.787700,0.881244,0.807539,0.969754,2.45
363,drywall,segment taping area,0.788594,0.881804,0.920596,0.846148,9.32
90,cracks,segment crack,0.788634,0.881828,0.936702,0.833027,7.57
280,drywall,segment taping area,0.790097,0.882742,0.862590,0.903858,4.80
353,drywall,segment taping area,0.790451,0.882963,0.804328,0.978640,5.41
253,drywall,segment taping area,0.790653,0.883089,0.796982,0.990056,16.84
321,drywall,segment taping area,0.791564,0.883657,0.800829,0.985594,5.41
243,drywall,segment taping area,0.793163,0.884653,0.805271,0.981396,19.67
305,drywall,segment taping area,0.793899,0.885110,0.988940,0.801011,26.46
192,cracks,segment crack,0.795186,0.885909,0.865478,0.907329,5.01
261,drywall,segment taping area,0.795834,0.886312,0.815142,0.971097,18.83
354,drywall,segment taping area,0.795873,0.886335,0.853676,0.921593,19.70
64,drywall,segment taping area,0.796132,0.886496,0.816674,0.969373,9.80
112,drywall,segment taping area,0.796837,0.886933,0.847200,0.930576,40.59
359,drywall,segment taping area,0.797259,0.887194,0.823158,0.962034,3.94
166,cracks,segment crack,0.799634,0.888663,0.882980,0.894419,7.39
344,cracks,segment crack,0.800636,0.889282,0.867449,0.912241,5.32
233,drywall,segment taping area,0.801912,0.890068,0.972745,0.820344,12.48
346,drywall,segment taping area,0.802214,0.890254,0.866873,0.914931,66.81
93,drywall,segment taping area,0.807835,0.893705,0.830605,0.967180,11.18
368,drywall,segment taping area,0.808192,0.893923,0.998221,0.809358,28.26
100,drywall,segment taping area,0.810333,0.895231,0.886954,0.903664,18.73
11,cracks,segment crack,0.812734,0.896694,0.931126,0.864719,2.39
323,drywall,segment taping area,0.813720,0.897294,0.933105,0.864130,8.00
158,drywall,segment taping area,0.815342,0.898279,0.986711,0.824394,15.33
377,drywall,segment taping area,0.815722,0.898510,0.873143,0.925394,6.48
347,drywall,segment taping area,0.815931,0.898636,0.935190,0.864833,8.92
63,drywall,segment taping area,0.816151,0.898770,0.825780,0.985915,13.14
303,drywall,segment taping area,0.817461,0.899564,0.933757,0.867786,31.86
10,drywall,segment taping area,0.818159,0.899986,0.830069,0.982765,9.02
65,drywall,segment taping area,0.821063,0.901741,0.998314,0.822204,52.91
71,drywall,segment taping area,0.821275,0.901868,0.854724,0.954516,8.38
115,drywall,segment taping area,0.822916,0.902856,0.884855,0.921606,19.70
120,drywall,segment taping area,0.823115,0.902977,0.874661,0.933187,4.90
60,drywall,segment taping area,0.823476,0.903194,0.834244,0.984568,9.73
366,drywall,segment taping area,0.824963,0.904087,0.900046,0.908165,8.36
5,drywall,segment taping area,0.826929,0.905267,0.993736,0.831262,26.28
127,cracks,segment crack,0.827448,0.905577,0.860630,0.955478,15.78
236,drywall,segment taping area,0.828617,0.906277,0.911549,0.901065,25.07
396,drywall,segment taping area,0.832222,0.908429,0.836522,0.993861,10.70
29,drywall,segment taping area,0.832996,0.908890,0.942200,0.877856,4.01
383,drywall,segment taping area,0.836400,0.910912,0.851084,0.979789,9.47
111,drywall,segment taping area,0.836560,0.911008,0.858885,0.969866,42.49
121,drywall,segment taping area,0.837106,0.911331,0.899549,0.923427,8.38
325,drywall,segment taping area,0.838200,0.911979,0.961404,0.867388,15.33
340,drywall,segment taping area,0.838255,0.912012,0.934309,0.890754,3.80
91,drywall,segment taping area,0.838560,0.912192,0.851258,0.982522,16.08
356,drywall,segment taping area,0.840926,0.913590,0.848460,0.989550,19.62
160,drywall,segment taping area,0.842311,0.914407,0.860296,0.975782,43.07
40,drywall,segment taping area,0.844882,0.915920,0.909029,0.922917,2.81
99,drywall,segment taping area,0.847405,0.917400,0.943847,0.892395,3.44
400,drywall,segment taping area,0.847843,0.917657,0.922751,0.912619,18.79
88,drywall,segment taping area,0.848543,0.918067,0.927623,0.908705,20.15
222,drywall,segment taping area,0.848708,0.918164,0.886058,0.952684,6.10
42,drywall,segment taping area,0.849440,0.918592,1.000000,0.849440,12.73
256,drywall,segment taping area,0.850027,0.918935,0.877083,0.964981,24.80
173,drywall,segment taping area,0.851041,0.919527,0.857851,0.990758,8.27
223,drywall,segment taping area,0.852148,0.920173,0.897576,0.943936,20.35
143,drywall,segment taping area,0.857778,0.923445,0.993814,0.862383,3.27
382,drywall,segment taping area,0.858017,0.923584,0.972692,0.879195,13.47
351,drywall,segment taping area,0.858636,0.923942,0.887019,0.964073,16.23
157,drywall,segment taping area,0.858732,0.923997,0.863028,0.994236,23.55
308,drywall,segment taping area,0.859430,0.924401,0.886361,0.965854,57.28
52,cracks,segment crack,0.859892,0.924669,0.877082,0.977716,7.29
214,drywall,segment taping area,0.860638,0.925100,0.959718,0.892893,12.01
252,drywall,segment taping area,0.861485,0.925589,0.936347,0.915075,7.02
331,drywall,segment taping area,0.863439,0.926716,0.984706,0.875176,17.30
12,drywall,segment taping area,0.864054,0.927070,0.933334,0.920889,18.33
361,drywall,segment taping area,0.864713,0.927449,0.914019,0.941280,25.47
273,drywall,segment taping area,0.865503,0.927903,0.997405,0.867456,22.39
2,drywall,segment taping area,0.867099,0.928819,0.976820,0.885315,8.38
86,drywall,segment taping area,0.871347,0.931251,0.887997,0.978935,11.47
189,drywall,segment taping area,0.872742,0.932047,0.918086,0.946439,26.10
237,drywall,segment taping area,0.873045,0.932220,0.914010,0.951170,10.27
195,drywall,segment taping area,0.874032,0.932782,0.947236,0.918763,7.02
1,drywall,segment taping area,0.876584,0.934233,0.921262,0.947576,51.97
334,drywall,segment taping area,0.877826,0.934939,0.899990,0.972711,6.66
283,drywall,segment taping area,0.878427,0.935279,0.914774,0.956724,15.50
260,cracks,segment crack,0.879398,0.935829,0.969161,0.904714,4.35
32,drywall,segment taping area,0.880590,0.936504,0.976736,0.899455,8.70
397,drywall,segment taping area,0.881602,0.937076,0.899738,0.977647,10.12
241,drywall,segment taping area,0.882393,0.937522,0.910709,0.965963,18.83
37,drywall,segment taping area,0.882621,0.937652,0.990972,0.889776,11.78
122,drywall,segment taping area,0.882676,0.937682,0.943717,0.931724,18.00
367,drywall,segment taping area,0.882891,0.937804,0.921169,0.955051,21.43
337,drywall,segment taping area,0.887576,0.940440,0.899655,0.985099,12.01
108,drywall,segment taping area,0.888763,0.941106,0.978976,0.906056,31.67
50,drywall,segment taping area,0.889100,0.941295,0.901850,0.984347,12.20
355,drywall,segment taping area,0.889320,0.941418,0.901211,0.985381,36.19
291,drywall,segment taping area,0.889791,0.941682,0.903728,0.982963,32.24
0,drywall,segment taping area,0.891320,0.942537,0.943676,0.941402,10.13
279,drywall,segment taping area,0.893473,0.943740,0.954820,0.932914,8.27
395,drywall,segment taping area,0.894157,0.944121,0.967992,0.921399,16.61
135,drywall,segment taping area,0.896089,0.945197,0.915217,0.977208,36.18
76,drywall,segment taping area,0.896730,0.945553,0.969923,0.922379,15.42
386,drywall,segment taping area,0.900371,0.947574,0.944232,0.950940,46.19
16,drywall,segment taping area,0.901614,0.948262,0.983540,0.915427,12.80
322,drywall,segment taping area,0.901975,0.948461,0.942625,0.954371,21.96
31,drywall,segment taping area,0.902405,0.948699,0.960387,0.937292,13.38
247,drywall,segment taping area,0.903349,0.949221,0.980407,0.919957,31.11
231,drywall,segment taping area,0.904177,0.949678,0.992910,0.910053,15.59
14,drywall,segment taping area,0.904875,0.950062,0.945786,0.954378,12.23
156,drywall,segment taping area,0.909895,0.952822,0.960575,0.945193,12.23
384,drywall,segment taping area,0.909918,0.952835,0.948294,0.957420,10.27
41,drywall,segment taping area,0.911231,0.953554,0.934839,0.973034,33.81
255,drywall,segment taping area,0.911304,0.953594,0.971843,0.936018,54.37
155,drywall,segment taping area,0.911561,0.953735,0.935454,0.972744,15.30
197,drywall,segment taping area,0.912931,0.954484,0.976414,0.933518,10.87
23,drywall,segment taping area,0.916834,0.956613,0.931785,0.982800,21.86
132,drywall,segment taping area,0.918198,0.957354,0.934952,0.980857,21.86
309,drywall,segment taping area,0.919931,0.958296,0.948850,0.967931,11.80
335,drywall,segment taping area,0.920336,0.958516,0.943561,0.973951,15.22
102,drywall,segment taping area,0.920813,0.958774,0.937114,0.981459,18.00
66,drywall,segment taping area,0.922388,0.959627,0.976434,0.943389,25.07
